aba-aba;;aba-aba;;;;;
abad;;abad;;;;;
jerawat;nyow;juwayak;jayak;jerawat;;;
jerih;api;jeghih;;;;;
jerih;nyow;jerih;;;;;
jeriji;api;jeghuji;;;;;
jeriji;nyow;jerujei;;;;;
jering;api;jeghing;jegheng;;;;
jering;nyow;jering;;;;;
jeringau;api;jeghangau;;;;;
jeringau;nyow;jerangau;;;;;
jerit;api;kayung;nengkayung;tekayung;;;
jerit;nyow;kayung;tekayung;;;;
jerman;;jegheman;jerman;jirman;;;
jernih;api;highang;hanning;;;;
jernih;nyow;irang;;;;;
jeruji;api;jeghuji;;;;;
jeruji;nyow;jeruji;;;;;
jeruk;;limau;;;;;
jerumus;api;jeghumus;;;;;
jerumus;nyow;jerumus;;;;;
jewer;;jewer;;;;;
jiarah;api;jiaghah;;;;;
jiarah;nyow;jiarah;;;;;
jihad;;jihad;;;;;
jijik;api;jijik;teghajji;;;;
jijik;nyow;jijik;teghajjei;;;;
jika;api;kilamon;lamon;damon;;;
jika;nyow;lamen;;;;;
jilar;;belak;belek;;;;
jilid;;jilid;;;;;
jim;;jim;;;;;
jimak;;jimak;;;;;
jimat;api;jimat;;;;;
jimat;nyow;jimat;jemat;;;;
jin;;jin;;;;;
jinah;;jinah;;;;;
jinak;api;jinak;ghinok;;;;
jinak;nyow;jinak;ghinek;;;;
jingga;api;jingga;;;;;
jingga;nyow;jinggo;;;;;
jingkat;api;jingkat;;;;;
jingkat;nyow;jikkat;;;;;
jingkrak;;jingkrak;;;;;
jinjing;;jinjing;;;;;
jinjit;;jinjit;;;;;
jintan;;jintan;;;;;
jip;;jip;;;;;
jiplak;api;jiplak;contoh;;;;
jiplak;nyow;jiplak;citteu;;;;
jirak;;jirak;;;;;
jirat;api;pinja;;;;;
jirat;nyow;pinjo;;;;;
jisim;;jasad;badan;;;;
jitak;;jitak;;;;;
jitu;;jitu;;;;;
jiwa;api;jiwa;;;;;
jiwa;nyow;jiwo;;;;;
joang;;juang;;;;;
jobong;;jobong;;;;;
jodoh;;jodoh;;;;;
jogar;;jogar;;;;;
joget;api;joget;naghi;nigel;;;
joget;nyow;juget;narei;negol;;;
jogi;;jogi;;;;;
joki;;joki;;;;;
joli;;pasangan;;;;;
jolok;;juluk;;;;;
jolong;;julung;;;;;
jombang;;jombang;;;;;
jompo;;jompo;;;;;
jonggang;;jonggang;;;;;
jongkang;api;jungkang;;;;;
jongkang;nyow;jukkang;;;;;
jongkok;api;jongkok;;;;;
jongkok;nyow;jukkok;;;;;
jongos;api;jongos;babu;;;;
jongos;nyow;jungos;babuk;;;;
jorok;;jorok;;;;;
jotos;api;tinju;;;;;
jotos;nyow;tinjeu;;;;;
jua;api;tenggalan;pesai;;;;
jua;nyow;sayan;sai;;;;
juadah;;juwadah;buak;;;;
jual;;jual;;;;;
juang;;juang;;;;;
juara;api;juagha;;;;;
juara;nyow;juara;;;;;
jubah;;jubah;;;;;
jubel;;jubel;;;;;
jubur;api;jubugh;;;;;
jubur;nyow;jubur;;;;;
judes;;judes;;;;;
judi;api;judi;;;;;
judi;nyow;judei;;;;;
judul;;judul;;;;;
juga;api;juga;;;;;
juga;nyow;jugo;;;;;
juita;;juita;;;;;
jujur;;jujur;;;;;
jujut;;jujut;;;;;
juli;;juli;;;;;
juling;;juling;;;;;
julukan;;julukan;;;;;
julur;;julur;;;;;
jumadil;;jumadil;;;;;
jumat;api;jumat;jemahat;;;;
jumat;nyow;jumat;;;;;
jumawa;api;gegasi;gasi;;;;
jumawa;nyow;gasei;;;;;
jumlah;;jumlah;;;;;
jumpa;api;tungga;putungga;batungga;;;
jumpa;nyow;saluan;sehaluan;tembuk;;;
jumpalitan;;jumpalitan;;;;;
jungkir;;jungkik;jukkik;;;;
juni;;juni;;;;;
junjung;api;junjung;;;;;
junjung;nyow;junjung;rujung;;;;
juntai;api;juntai;;;;;
juntai;nyow;juttai;;;;;
junub;;junub;;;;;
juragan;api;jughagan;;;;;
juragan;nyow;juragan;;;;;
jurang;api;jughang;;;;;
jurang;nyow;jurang;;;;;
juri;api;juri;;;;;
juri;nyow;jurei;;;;;
jurnalis;;jurnalis;;;;;
juru;;juru;;;;;
jurus;;jurus;;;;;
justru;;justru;;;;;
juta;;juta;;;;;
kabah;;kabah;;;;;
kabar;api;kabagh;;;;;
kabar;nyow;kabar;;;;;
kebaya;api;kebaya;;;;;
kebaya;nyow;kebayo;;;;;
kabel;api;kabol;;;;;
kabel;nyow;kabel;;;;;
kabin;;kabin;;;;;
kabinet;;kabinet;;;;;
kabung;;kabung;;;;;
kabupaten;;kabupaten;;;;;
kabur;;kabur;;;;;
kabut;;kabut;;;;;
kaca;api;kaca;;;;;
kaca;nyow;kaco;;;;;
kacang;;kacang;;;;;
kacau;;kacau;;;;;
kaci;;kaci;;;;;
kacir;api;kacigh;;;;;
kacir;nyow;kacir;;;;;
kacoa;api;ipos;;;;;
kacoa;nyow;ipos;epos;;;;
kacung;;kacung;;;;;
kadal;;kilang;;;;;
kadaluwarsa;;kadaluwarsa;;;;;
kadar;api;kadagh;;;;;
kadar;nyow;kadar;;;;;
kadas;;keghidas;;;;;
kader;;kader;;;;;
kadi;;kadi;;;;;
kado;;kado;;;;;
kafan;;kafan;;;;;
kafilah;;kafilah;;;;;
kafir;api;kafir;kapegh;;;;
kafir;nyow;kafir;;;;;
kaget;;kaget;tekanjat;;;;
kagum;;kagum;;;;;
kah;api;kodo;do;tah;;;
kah;nyow;kedei;kedegh;;;;
kaidah;;kaidah;;;;;
kail;;kawil;;;;;
kain;;kain;;;;;
kais;;kais;kekagh;;;;
kaisar;;kaisar;;;;;
kait;;kait;pengait;;;;
kajang;;kajang;;;;;
kajangan;;kajangan;;;;;
kajat;;hajat;hajat;;;;
kaji;api;kaji;;;;;
kaji;nyow;kajei;;;;;
kakah;;kakah;;;;;
kakak;api;kakak;kiyai;abang;adin;;
kakak;nyow;kakak;kanjeng;kiyai;batin;;
kakanda;;kakanda;;;;;
kakap;;kakap;;;;;
kakar;;kakar;;;;;
kakek;api;datuk;yaik;akas;;;
kakek;nyow;sidi;bakas;opa;;;
kaki;api;cukut;kukut;;;;
kaki;nyow;caluk;;;;;
kaktus;;kaktus;;;;;
kaku;;kaku;;;;;
kakus;;kakus;;;;;
kala;api;kala;;;;;
kala;nyow;kalo;;;;;
kalah;;kalah;;;;;
kalam;;kalam;;;;;
kalang;;kalang;;;;;
kalap;;kalap;;;;;
kalau;api;kilamon;lamon;damon;;;
kalau;nyow;lamen;;;;;
kalawarta;;kalawarta;;;;;
kalbu;;kalbu;;;;;
kalender;;kalender;almenak;tanggalan;;;
kaleng;;kaleng;kaling;;;;
kali;;kali;;;;;
kalian;api;kuti;;;;;
kalian;nyow;metei;;;;;
kaliber;;kaliber;;;;;
kalibut;;kacau;;;;;
kalimat;;kalimat;;;;;
kalipat;;kalipat;;;;;
kalkulasi;api;hitung;;;;;
kalkulasi;nyow;itung;;;;;
kalkun;;kalkun;;;;;
kalong;;tigal;kebang;;;;
kalor;;kalor;panas;;;;
kalori;;kalori;;;;;
kalung;api;kekalah;kalah;;;;
kalung;nyow;sabik;;;;;
kalut;;kalut;;;;;
kamadian;api;bukahaga;;;;;
kamadian;nyow;bukohago;;;;;
kamar;api;kamagh;;;;;
kamar;nyow;kamar;;;;;
kamariyah;api;bulan;;;;;
kamariyah;nyow;bolan;kenawat;;;;
kambang;;kambang;;;;;
kambing;;kambing;;;;;
kamboja;;kamboja;;;;;
kambuh;;kambuh;kulohan;kumat;;;
kamera;;kamera;;;;;
kami;api;sikam;hikam;;;;
kami;nyow;ikam;ekam;;;;
kamil;;kamil;;;;;
kamis;;kemis;;;;;
kamit;;kamit;;;;;
kampak;;kampak;kapak;;;;
kampanye;;kampanye;;;;;
kamper;;kamper;;;;;
kampret;;kampret;;;;;
kampuh;;kampuh;;;;;
kampung;api;pekon;tiyuh;;;;
kampung;nyow;anek;tiyuh;;;;
kamu;api;niku;puskam;pusikam;tuan;;
kamu;nyow;nikeu;sekam;;;;
kamus;;kamus;;;;;
kana;api;kana;;;;;
kana;nyow;kano;;;;;
kanan;;kanan;;;;;
kanbus;;kanbus;gambus;;;;
kancah;;kancah;;;;;
kancil;api;kancil;napuh;;;;
kancil;nyow;kaccil;napuh;;;;
kancing;api;kancing;;;;;
kancing;nyow;kaccing;;;;;
kandang;;kandang;ubung;;;;
kandas;;kandas;;;;;
kandidat;;kandidat;;;;;
kandil;;kandil;;;;;
kandis;;kandis;;;;;
kandung;;kandung;;;;;
kang;api;bang;;;;;
kang;nyow;kiyai;;;;;
kangen;api;ngigham;ngegham;;;;
kangen;nyow;ngiram;ngegham;;;;
kangker;;kangker;;;;;
kangmas;api;kakak;kiyai;abang;adin;;
kangmas;nyow;kakak;kanjeng;kiyai;batin;;
kanibal;;kanibal;;;;;
kanigara;;kanigara;;;;;
kanjeng;;kanjeng;;;;;
kanji;api;jegha;;;;;
kanji;nyow;jegho;;;;;
kanselir;;kanselir;;;;;
kantin;;kantin;;;;;
kantong;;kantong;;;;;
kantor;api;kabtogh;;;;;
kantor;nyow;kattur;;;;;
kantuk;api;kadogok;;;;;
kantuk;nyow;kedugek;;;;;
kantung;api;kantong;;;;;
kantung;nyow;kattung;;;;;
kaok;;kaok;;;;;
kaos;;kaos;;;;;
kap;;kap;;;;;
kapak;;kapak;;;;;
kapal;;kapal;;;;;
kapan;api;kapan;kelipa;kelappo;;;
kapan;nyow;kapan;;;;;
kapar;api;kapagh;;;;;
kapar;nyow;kapar;;;;;
keparat;api;kepaghat;;;;;
keparat;nyow;keparat;;;;;
kapas;;kapas;;;;;
kapitalis;;kapitalis;;;;;
kapuk;;kapuk;;;;;
kapulaga;;kapulaga;;;;;
kapur;api;kapogh;;;;;
kapur;nyow;kapur;;;;;
kerabat;api;keghabat;;;;;
kerabat;nyow;kerabat;;;;;
karabin;;karabin;;;;;
karap;api;haga;;;;;
karap;nyow;ago;;;;;
karah;;karah;;;;;
karam;api;kaghom;;;;;
karam;nyow;kaghem;;;;;
karambol;;karambol;;;;;
karang;;karang;;;;;
karantina;;karantina;;;;;
karap;;karap;;;;;
karat;;karat;;;;;
karbit;;karbit;;;;;
karbol;;karbol;;;;;
karburator;;karburator;;;;;
karcis;;karcis;;;;;
kardus;;kardus;;;;;
karena;api;ulah;ullih;;;;
karena;nyow;ulah;;;;;
karet;;karet;kaghik;;;;
kari;api;kari;;;;;
kari;nyow;karei;;;;;
karib;;karib;;;;;
karih;api;keghis;;;;;
karih;nyow;punduk;;;;;
karikatur;;karikatur;;;;;
karma;api;karma;;;;;
karma;nyow;karmo;;;;;
karnaval;;karnaval;;;;;
karton;;karton;;;;;
kartu;api;kaghtu;;;;;
kartu;nyow;karteu;;;;;
karung;api;kaghung;;;;;
karung;nyow;karung;;;;;
karunia;;karunia;;;;;
karya;api;karya;;;;;
karya;nyow;karyo;;;;;
kas;;kas;;;;;
kasa;;kasa;;;;;
kasad;;kasad;;;;;
kasar;;kasar;;;;;
kasasi;;kasasi;;;;;
kasidah;;kasidah;;;;;
kasih;;kasih;;;;;
kasim;api;kebighi;;;;;
kasim;nyow;kebirei;;;;;
kasima;;kasima;;;;;
kasir;;kasir;;;;;
kasmaran;;kasmaran;;;;;
kasta;;kasta;;;;;
kasti;api;kasti;;;;;
kasti;nyow;kastei;;;;;
kasur;api;kasogh;;;;;
kasur;nyow;kasur;;;;;
kasut;;kasut;;;;;
kata;api;cawa;kicik;cawi;;;
kata;nyow;cawo;;;;;
katagori;;tekughuk;termasuk;;;;
katai;api;cawai;kiciki;;;;
katai;nyow;cawoi;;;;;
katak;api;kamincak;kemuncak;;;;
katak;nyow;kemuccak;kemaccis;;;;
katalisator;;katalisator;;;;;
katam;;hatam;;;;;
katapal;;katapal;;;;;
katarak;;katarak;;;;;
kates;;gedang;;;;;
katib;;katib;;;;;
katifah;;hambal;;;;;
katok;api;celana;;;;;
katok;nyow;celano;;;;;
katrol;;katrol;;;;;
katulistiwa;;katulistiwa;;;;;
katung;;katung;;;;;
katup;;katup;;;;;
kau;api;miku;puskam;pusikam;tuan;;
kau;nyow;nikeu;sekam;;;;
kaum;;kaum;;;;;
kaus;;kaus;;;;;
kawal;;kawal;;;;;
kawan;api;jama;ghek;ghik;;;
kawan;nyow;jamo;;;;;
kawasan;;kawasan;;;;;
kawat;;kawak;;;;;
kawatir;api;hawategh;;;;;
kawatir;nyow;hawatir;;;;;
kawin;;kawin;;;;;
kaya;api;kaya;;;;;
kaya;nyow;kayo;;;;;
kayangan;;kayangan;;;;;
kayu;api;kayu;;;;;
kayu;nyow;kayeu;;;;;
kazanah;;kazanah;;;;;
ke;api;mid;;;;;
ke;nyow;adek;;;;;
kebabal;api;kebabal;;;;;
kebabal;nyow;kebabel;;;;;
kebaji;;kebaji;;;;;
kebaktian;;kebaktian;;;;;
kebal;;kebol;;;;;
kebaruan;api;kebaghuan;;;;;
kebaruan;nyow;kebaruan;;;;;
kebas;;kebas;;;;;
kebat;;kebat;;;;;
kebaya;api;kebaya;;;;;
kebaya;nyow;kebayo;;;;;
kebentur;;kebentur;;;;;
kebersihan;;kebersihan;;;;;
kebun;api;huma;kebun;;;;
kebun;nyow;umo;kebun;;;;
keburu;api;kebughu;;;;;
keburu;nyow;keburu;;;;;
kebut;;kebut;;;;;
kecam;;kecam;;;;;
kecambah;;kecambah;;;;;
kecamuk;;kecamuk;;;;;
kecap;;kecap;;;;;
kecapi;;kecapi;;;;;
kecewa;;kecewa;;;;;
kecil;;lunik;;;;;
kecimpung;;kecimpung;;;;;
kecipak;;kecipak;;;;;
kecuali;;kecuali;;;;;
kecubung;;kecubung;;;;;
kecup;;kecup;;;;;
kecul;api;peghos;;;;;
kecul;nyow;isem;;;;;
kedai;;kedai;warung;;;;
kedap;;kedap;;;;;
kedelai;;kedelai;kedelik;kenelik;;;
kedip;;kedip;;;;;
kedok;;kedok;;;;;
kedondong;;kedondong;kedundung;;;;
keduk;;keduk;;;;;
kedung;api;kedung;ulok;;;;
kedung;nyow;kedung;ulek;;;;
kedut;;kedut;;;;;
kehendak;;kehendak;;;;;
kehilafan;;kehilafan;;;;;
kejab;;kejab;sekejab;;;;
kejam;api;kejom;;;;;
kejam;nyow;kejem;;;;;
kejang;;kejang;;;;;
kejar;api;halau;;;;;
kejar;nyow;alau;;;;;
keji;;keji;;;;;
kejut;;tekejut;;;;;
kekal;;kekalah;;;;;
kekang;;kekang;;;;;
kekasih;api;kekasih;kehaga;inggom;;;
kekasih;nyow;kekasih;kehago;nadai;;;
kekeh;;kekeh;;;;;
keki;;keki;;;;;
kekikiran;;kekikiran;;;;;
kekocakan;;kekocakan;;;;;
kelabakan;;kelabakan;;;;;
kejabang;api;lalupan;lupan;;;;
kejabang;nyow;lupan;;;;;
kelabu;api;kelabu;;;;;
kelabu;nyow;kelabeu;;;;;
keladi;api;keladi;talos;;;;
keladi;nyow;keladi;tales;;;;
kelani;api;laga;;;;;
kelani;nyow;lago;;;;;
kelai;;kelai;;;;;
kelaman;;kelainan;;;;;
kelak;api;jemoh;;;;;
kelak;nyow;jimoh;;;;;
kelakar;api;kelakagh;;;;;
kelakar;nyow;kelakar;;;;;
kelalap;;kelalap;;;;;
kelam;;kelam;;;;;
kelambir;;kelambir;;;;;
kelambu;;kelambu;;;;;
kelamin;;kelamin;;;;;
kelana;;kelana;;;;;
kelapa;api;kelapa;nyiwi;;;;
kelapa;nyow;kelapo;;;;;
kelas;;kelas;;;;;
kelasi;;kelasi;;;;;
kelasik;;kelasik;;;;;
kelasikal;;kelasikal;;;;;
kelelap;api;lelok;;;;;
kelelap;nyow;lelek;;;;;
kelelawar;;tigal;kebang;;;;
kelengar;api;lengogh;;;;;
kelengar;nyow;lenger;;;;;
kelenjar;;kelenjar;;;;;
kelenteng;;kelenteng;;;;;
kelentit;;kelentit;;;;;
kelereng;;kelereng;;;;;
kelewang;;kelewang;;;;;
kelikir;api;keghikil;;;;;
kelikir;nyow;kerikil;;;;;
keliling;;keliling;;;;;
kelim;;kelim;;;;;
kelinci;api;kelinci;;;;;
kelinci;nyow;kelincei;;;;;
kelingking;;kelingking;kecik;;;;
kelinik;;kelinik;;;;;
kelip;;kelip;;;;;
kelir;;kelir;;;;;
keliru;api;kelighu;;;;;
keliru;nyow;keliru;;;;;
kelit;api;kelit;bukelit;;;;
kelit;nyow;kelit;bekelit;;;;
keliwat;;keliwat;;;;;
kelok;;kelok;;;;;
kelola;;kelola;;;;;
kelompet;;kelompet;;;;;
kelompok;;kelompok;;;;;
kelongsong;;kelongsong;;;;;
kelontong;;kelontong;;;;;
kelopak;;kelopak;;;;;
kelor;;kelor;;;;;
keluak;api;keluak;;;;;
keluak;nyow;keluek;;;;;
keluang;;keluang;;;;;
keluar;;luah;;;;;
keluarga;;keluarga;;;;;
keluh;;keluh;;;;;
kelupas;;kelupas;;;;;
keluyur;api;midogh;;;;;
keluyur;nyow;mider;;;;;
kemah;;kemah;;;;;
kemana;api;middipa;ghongpa;;;;
kemana;nyow;adekkedo;;;;;
kemanakan;api;nakan;;;;;
kemanakan;nyow;naken;;;;;
kemarau;api;kemaghau;;;;;
kemarau;nyow;kemarau;;;;;
kemari;api;dija;;;;;
kemari;nyow;dijo;;;;;
kemarin;api;nambi;mijo;;;;
kemarin;nyow;bedebbei;berebbei;;;;
kemas;;kemas;;;;;
kembali;api;muloh;;;;;
kembali;nyow;balik;;;;;
kembar;api;ghumpi;;;;;
kembar;nyow;ghuppei;;;;;
kembung;;kembung;;;;;
kemeja;;kemeja;;;;;
kemelut;;kemelut;;;;;
kemenakan;;kemenakan;;;;;
kemenyan;;kemenyan;;;;;
kemidi;;kemidi;;;;;
kemih;;kemih;;;;;
kemilau;;kemilau;;;;;
kemis;;kemis;kamis;;;;
kempes;api;kempes;kempet;;;;
kempes;nyow;kempes;keppis;keppek;;;
kempit;;kempit;;;;;
kempot;;kempot;;;;;
kemucing;;kemucing;;;;;
kemudi;;kemudi;;;;;
kemudian;;kemudian;laju;teghus;;;
kemul;api;piyu;;;;;
kemul;nyow;piyeu;;;;;
kemuning;;kemuning;;;;;
kena;api;kena;;;;;
kena;nyow;keno;;;;;
kenal;;kenal;;;;;
kenan;;kenan;;;;;
kenang;;kenang;;;;;
kenanga;api;kenanga;;;;;
kenanga;nyow;kenango;;;;;
kenapa;api;ulahapi;;;;;
kenapa;nyow;ulahnyo;;;;;
kenari;;kenari;;;;;
kencana;;kencana;;;;;
kencang;api;kencong;;;;;
kencang;nyow;keccong;;;;;
kencing;;miyoh;;;;;
kencur;api;cekkugh;cekogh;;;;
kencur;nyow;cekur;;;;;
kendali;;kendali;;;;;
kendang;;gendang;;;;;
kendaraan;;kendaraan;;;;;
kendati;;walau;;;;;
kendi;;kendi;;;;;
kendong;;taban;babai;;;;
kendur;api;kendogh;;;;;
kendur;nyow;kendur;;;;;
kenduri;api;ngeghawwah;sukuran;;;;
kenduri;nyow;ngeruwah;sukuran;;;;
kening;;kening;;;;;
kental;api;kental;;;;;
kental;nyow;kettel;kettol;;;;
kentang;api;kentang;;;;;
kentang;nyow;kettang;;;;;
kentara;api;kentagha;;;;;
kentara;nyow;kentaro;;;;;
kentung;api;kentung;;;;;
kentung;nyow;kettung;;;;;
kenyal;api;kenyal;;;;;
kenyal;nyow;kenyel;;;;;
kenyam;;kenyam;;;;;
kenyang;api;betong;;;;;
kenyang;nyow;beteng;;;;;
keok;;keok;;;;;
keong;;keong;;;;;
kepada;;kepada;;;;;
kepak;;kepak;;;;;
kepal;;kepal;;;;;
kepala;api;kepala;hulu;;;;
kepala;nyow;kepala;uleu;;;;
kepalang;;kepalang;;;;;
keparat;api;kepaghat;;;;;
keparat;nyow;keparat;;;;;
kepayang;;kepayang;;;;;
kepepet;;kepepet;;;;;
kepijal;;kepijal;;;;;
kepik;;kepik;;;;;
kepinding;;kepinding;;;;;
kepingan;api;meghantok;mehintok;;;;
kepingan;nyow;meghattek;meghittek;;;;
kepiting;api;ghaghak;;;;;
kepiting;nyow;gaghak;garak;;;;
kepleset;api;pelisut;tekasagh;;;;
kepleset;nyow;pelisut;;;;;
kepompong;;kepompong;;;;;
keponakan;;keponakan;;;;;
kepundan;;kepundan;;;;;
kepung;;kepung;;;;;
kera;api;kegha;;;;;
kera;nyow;kegho;;;;;
kerabat;api;keghabat;;;;;
kerabat;nyow;kerabat;;;;;
kerah;;galah;;;;;
kerak;api;langkut;;;;;
kerak;nyow;lakkut;;;;;
keramas;api;keghamas;;;;;
keramas;nyow;keramas;;;;;
keramat;api;keghamat;;;;;
keramat;nyow;keramat;;;;;
keranda;api;keghanda;;;;;
keranda;nyow;kerando;;;;;
kerang;;kerang;;;;;
kerangka;;kerangka;;;;;
kerangkeng;;kerangkeng;;;;;
keranjang;api;keghanjang;;;;;
keranjang;nyow;keranjang;;;;;
kerap;api;ghesok;seghing;;;;
kerap;nyow;ghisek;sering;;;;
keras;api;keghas;layok;;;;
keras;nyow;keras;layek;;;;
kerasan;api;keghasan;;;;;
kerasan;nyow;kerasan;;;;;
keraton;api;keghaton;;;;;
keraton;nyow;keraton;;;;;
kerawang;;kerawang;;;;;
kerawat;;kerawat;;;;;
kerbau;api;kibau;keghabbau;;;;
kerbau;nyow;kebau;kibau;;;;
kerdil;;kerdil;;;;;
kerdip;;kerdip;;;;;
kerdut;;kerdut;;;;;
keremi;;gedai;;;;;
keren;;keren;;;;;
kereng;;bengis;;;;;
keresot;api;keghiput;;;;;
keresot;nyow;keghipot;;;;;
kereta;api;keghita;keghito;;;;
kereta;nyow;kerito;;;;;
keretan;api;keghetan;;;;;
keretan;nyow;keretan;;;;;
keretek;api;keghetek;;;;;
keretek;nyow;keretek;;;;;
keri;api;geli;;;;;
keri;nyow;gelei;;;;;
keridas;;keghidas;;;;;
kerikil;api;keghikil;;;;;
kerikil;nyow;kerikil;;;;;
kering;api;keghing;;;;;
kering;nyow;kering;;;;;
keringat;;iting;;;;;
keripik;api;keghipik;;;;;
keripik;nyow;keripik;;;;;
keriput;api;keghiput;;;;;
keriput;nyow;keriput;;;;;
keris;api;keghis;;;;;
keris;nyow;keris;punduk;;;;
kerisis;;krisis;;;;;
keristen;;kristen;;;;;
keritik;;keritik;;;;;
keriting;api;keghiting;;;;;
keriting;nyow;keriting;;;;;
kerja;api;keghja;;;;;
kerja;nyow;kerjo;;;;;
kerlip;;kerlip;;;;;
kerok;api;kerok;;;;;
kerok;nyow;kirok;;;;;
keroket;;keroket;;;;;
keroncong;;keroncong;;;;;
kerongkongan;api;kerongkongan;lukkung;;;;
kerongkongan;nyow;lukkung;;;;;
kerontang;api;keghontang;keghing;;;;
kerontang;nyow;kering;;;;;
keropos;;keropos;;;;;
keroyok;;keruyok;;;;;
kerpus;;kerpus;;;;;
kertas;;kertas;;;;;
keruan;;keruan;;;;;
kerubung;;kerubung;;;;;
kerubut;;kerubut;;;;;
kerucut;api;keghucut;;;;;
kerucut;nyow;kerucut;;;;;
kerudung;api;keghudung;;;;;
kerudung;nyow;kerudung;;;;;
keruk;api;keghuk;;;;;
keruk;nyow;keruk;;;;;
kerumun;api;kumpul;;;;;
kerumun;nyow;kuppul;;;;;
kerunia;api;kurnia;;;;;
kerunia;nyow;kunio;;;;;
kerupuk;;keghupuk;;;;;
kerut;;lisuk;sayuk;;;;
kesah;;kesah;;;;;
kesal;api;kesol;;;;;
kesal;nyow;kesel;;;;;
kesan;;kesan;;;;;
kesana;api;middudi;middudo;dudo;san;;
kesana;nyow;adeksan;adeknei;adekudo;dudo;;
kesandung;;sattuk;sanggak;;;;
kesasar;api;kesasagh;kejajau;;;;
kesasar;nyow;kesasar;kejajau;;;;
kesat;;kesat;;;;;
kesatria;;kesatria;;;;;
kesedan;;kesedan;;;;;
kesel;api;kesol;;;;;
kesel;nyow;kesel;;;;;
keselak;api;kalekik;;;;;
keselak;nyow;kelekik;;;;;
keseleo;;keseleo;;;;;
kesemak;;kesemak;;;;;
kesemaran;;kesemaran;;;;;
kesemuanya;api;seunyinne;segalani;;;;
kesemuanya;nyow;seunyenno;segalano;;;;
kesibukan;;kesibukan;;;;;
kesohor;api;kesuhogh;;;;;
kesohor;nyow;kesohor;;;;;
kesot;api;kesot;;;;;
kesot;nyow;kisot;;;;;
kesturi;;kesturi;;;;;
kesuma;api;kesuma;;;;;
kesuma;nyow;kesumo;;;;;
ketambak;;ketambak;;;;;
ketan;api;siwok;ketan;;;;
ketan;nyow;siwok;;;;;
ketang;;ketang;;;;;
ketap;;ketap;;;;;
ketapang;;ketapang;;;;;
ketara;api;keliyak;;;;;
ketara;nyow;kenahhan;;;;;
ketat;;ketat;;;;;
ketawa;api;lalang;maha;;;;
ketawa;nyow;maho;moho;;;;
ketel;;ketel;;;;;
ketela;api;ketela;;;;;
ketela;nyow;ketilo;;;;;
ketemu;api;tungga;sehaluan;;;;
ketemu;nyow;tembuk;;;;;
ketiak;;kelupah;;;;;
ketik;;ketik;;;;;
ketika;api;ketika;waktu;;;;
ketika;nyow;watteu;;;;;
ketil;;ketil;;;;;
ketimbul;;ketimbul;;;;;
ketimun;;lepang;;;;;
ketip;;ketip;;;;;
ketipung;;ketipung;;;;;
ketok;;ketok;;;;;
ketombe;;ketombe;;;;;
ketu;;ketu;;;;;
ketua;;ketua;;;;;
ketuban;;salai;;;;;
ketuk;;ketuk;;;;;
ketumbar;;ketumbar;;;;;
ketunggang;api;kepikul;;;;;
ketunggang;nyow;ketunggang;;;;;
ketupat;;ketupat;;;;;
ketut;;ketut;;;;;
kewalahan;;kewalahan;;;;;
khadam;;khadam;;;;;
khaid;;khaid;;;;;
khalaik;;khalaik;;;;;
khalak;;khalak;;;;;
khalifah;;khalifah;;;;;
khasumat;;kesumat;;;;;
khat;;had;;;;;
khatib;;khatib;;;;;
khatulistiwa;;khatulistiwa;;;;;
khayal;;khayal;;;;;
khazanah;api;kekayaan;;;;;
khazanah;nyow;kekayoan;;;;;
khewan;;binatang;hiwan;;;;
khianat;;khianat;;;;;
khidmat;;khidmat;;;;;
khilaf;;khilaf;;;;;
khotbah;;khotbah;;;;;
khusus;;khusus;;;;;
kiamat;;kiamat;;;;;
kiambang;;kiambang;;;;;
kian;;kian;;;;;
kias;;kias;;;;;
kiat;;kiat;;;;;
kibar;api;kibagh;;;;;
kibar;nyow;kibar;;;;;
kiblat;;kiblat;;;;;
kicak;;kicak;kicau;;;;
kidal;;kidal;;;;;
kidung;;kidung;;;;;
kijang;api;uncal;;;;;
kijang;nyow;uccal;eccal;;;;
kijing;;kijing;;;;;
kiju;;kiju;;;;;
kikir;;kikir;;;;;
kikis;;kikis;;;;;
kilang;;kilang;;;;;
kilap;;kilap;;;;;
kilat;;kilat;;;;;
kilau;;kilau;;;;;
kilik;;kilik;;;;;
kilir;api;kilegh;;;;;
kilir;nyow;kilir;;;;;
kilo;;kilo;;;;;
kilometer;;kilomitegh;;;;;
kimia;;kimia;;;;;
kimono;;kimono;;;;;
kimpal;api;kimpal;;;;;
kimpal;nyow;kippal;;;;;
kina;;kina;;;;;
kincah;;kincah;;;;;
kincir;;kincir;;;;;
kini;;ganta;tano;;;;
kipas;;kipas;;;;;
kiper;;kiper;;;;;
kir;;kir;;;;;
kira;api;kigha;;;;;
kira;nyow;kiro;;;;;
kirana;;kirana;;;;;
kiranya;api;kighane;;;;;
kiranya;nyow;kirono;;;;;
kirap;api;kighap;;;;;
kirap;nyow;kirap;;;;;
kiras;api;kighas;;;;;
kiras;nyow;kiras;;;;;
kirbat;;kirbat;;;;;
kiri;api;kighi;;;;;
kiri;nyow;kiri;;;;;
kirim;api;kighim;;;;;
kirim;nyow;kirim;;;;;
kisah;;kisah;;;;;
kisai;;kisai;;;;;
kisar;api;kisagh;;;;;
